dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,method,sample_strand,windows,repdomains,12,120,diff
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,7,LRD,0.165389734598658,0.173072506626617,-0.0464525325383895
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,8,ERD,0.190396933970619,0.17896039439829,0.0600668263602035
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,8,LRD,0.167660531870035,0.176131869117492,-0.0505267229739165
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,9,ERD,0.181121846524147,0.170778497730039,0.0571071297726033
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,9,LRD,0.165768200810554,0.193395414601713,-0.166661721947095
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,10,ERD,0.175969020164997,0.164232980395439,0.0666937837043919
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,10,LRD,0.182799180345885,0.190117526218633,-0.0400348943518266
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,11,ERD,0.172877324349506,0.175241350458176,-0.0136745875583468
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,11,LRD,0.169552862929516,0.185747008374526,-0.0955108935656361
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,12,ERD,0.180091281252317,0.169588403669203,0.0583197449098012
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,12,LRD,0.171823660200894,0.193395414601713,-0.125545890336625
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,13,ERD,0.177772509390699,0.17732401506464,0.00252285534808716
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,13,LRD,0.17522985610796,0.194269518170534,-0.108655354090136
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,14,ERD,0.171589117759719,0.167356977305134,0.0246643872865562
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,14,LRD,0.181663781710196,0.196891828876998,-0.0838254440342693
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,15,ERD,0.175196096211124,0.159472604152093,0.089747958996093
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,15,LRD,0.192639301855187,0.196891828876998,-0.0220750749242619
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,16,ERD,0.182410053113935,0.185059626460078,-0.0145253690841674
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,16,LRD,0.183177646557781,0.203447605643158,-0.110657383508761
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,17,ERD,0.167982139308313,0.170183450699621,-0.0131044371763105
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,17,LRD,0.188476173524328,0.211970115439165,-0.124652052699936
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,18,ERD,0.178287792026615,0.173456209366922,0.0270999074292855
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,18,LRD,0.186962308676743,0.210221908301523,-0.124407961098699
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,19,ERD,0.191942781878364,0.17896039439829,0.0676367579599873
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,19,LRD,0.189611572160017,0.219181469881941,-0.155949857833409
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,20,ERD,0.179575998616402,0.178811632640686,0.00425650410748456
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,20,LRD,0.201722490940697,0.199951191367872,0.00878087299321149
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,21,ERD,0.170558552487888,0.175390112215781,-0.0283278654597842
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,21,LRD,0.193017768067083,0.203447605643158,-0.0540356345455686
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,22,ERD,0.180606563888232,0.174795065185363,0.0321776716070306
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,22,LRD,0.205128686847763,0.216122107391066,-0.0535927992921936
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,23,ERD,0.192973347150194,0.177026491549431,0.0826376068833554
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,23,LRD,0.173337525048479,0.199077087799051,-0.148493886383653
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,24,ERD,0.196065042965684,0.178811632640686,0.0879984012653307
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,24,LRD,0.197937828821734,0.227922505570154,-0.151485327119679
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,25,ERD,0.191169857924491,0.182084391307986,0.0475256231036887
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,25,LRD,0.191882369431395,0.21502947793004,-0.120631762924531
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,26,ERD,0.182667694431893,0.169885927184412,0.0699727846636081
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,26,LRD,0.191503903219498,0.212625693115781,-0.110294304926377
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,27,ERD,0.186789955519213,0.172266115306085,0.0777549315901746
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,27,LRD,0.212698011085688,0.222896410049432,-0.0479477871546014
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,28,ERD,0.179318357298445,0.176431444519013,0.0160993711013484
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,28,LRD,0.200587092305008,0.223770513618253,-0.115577832286399
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,29,ERD,0.194519195057939,0.173604971124526,0.107517532792502
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,29,LRD,0.200208626093112,0.211533063654755,-0.0565631850266829
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,30,ERD,0.185759390247383,0.17048097421483,0.0822484183017929
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,30,LRD,0.197937828821734,0.232730075198671,-0.175773608228627
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,31,ERD,0.174423172257252,0.166315645001903,0.0464819390131917
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,31,LRD,0.200208626093112,0.207818123487264,-0.0380078398350988
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,32,ERD,0.20070258668892,0.176431444519013,0.120930888686185
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,32,LRD,0.216104206992754,0.241689636779089,-0.118393945876275
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,33,ERD,0.191685140560406,0.175241350458176,0.0857854190165985
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,33,LRD,0.214968808357065,0.223114935941637,-0.0378944631401625
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,34,ERD,0.182667694431893,0.170183450699621,0.068344015459867
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,34,LRD,0.203614822000178,0.234696808228519,-0.152650901948159
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,35,ERD,0.173907889621336,0.16884459488118,0.0291148075638261
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,35,LRD,0.21042721381431,0.224207565402663,-0.0654874972612305
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,36,ERD,0.189624010016746,0.163340409849811,0.138609030389209
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,36,LRD,0.202100957152593,0.223333461833842,-0.105058902146702
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,37,ERD,0.181637129160062,0.163786695122625,0.0982752486784099
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,37,LRD,0.212319544873792,0.260264337616542,-0.225814315734569
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,38,ERD,0.19761089087343,0.168398309608366,0.147828802025765
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,38,LRD,0.202479423364489,0.218962943989736,-0.0814083740033861
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,39,ERD,0.174680813575209,0.1792579179135,-0.0262026735770832
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,39,LRD,0.21042721381431,0.232511549306466,-0.104949997159795
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,40,ERD,0.181121846524147,0.176431444519013,0.025896390165773
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,40,LRD,0.221781200171198,0.239504377857036,-0.0799128946554421
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,41,ERD,0.183698259703723,0.175390112215781,0.0452271431495411
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,41,LRD,0.199451693669319,0.225737246648101,-0.131789068797588
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,42,ERD,0.187047596837171,0.158133748333651,0.154580165649973
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,42,LRD,0.20739948411914,0.23841174839601,-0.149529129296455
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,43,ERD,0.189624010016746,0.165869359729089,0.125272376032758
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,43,LRD,0.226322794713953,0.239722903749241,-0.0592079514227685
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,44,ERD,0.178545433344572,0.175538873973385,0.0168391838137034
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,44,LRD,0.204371754423971,0.234041230551903,-0.145174054073945
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,45,ERD,0.194261553739982,0.171224783002853,0.118586360984033
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,45,LRD,0.224808929866368,0.227703979677949,-0.0128778239071817
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,46,ERD,0.175969020164997,0.16720821554753,0.0497860623946888
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,46,LRD,0.211562612449999,0.243874895701143,-0.152731538323106
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,47,ERD,0.176741944118869,0.178067823852663,-0.00750178312456519
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,47,LRD,0.214590342145169,0.236226489473956,-0.100825354545316
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,48,ERD,0.183440618385765,0.169290880153994,0.0771352514851173
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,48,LRD,0.22253813259499,0.234478282336314,-0.0536543989207197
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,49,ERD,0.188078162109001,0.175985159246199,0.0642977511434487
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,49,LRD,0.211941078661895,0.236663541258367,-0.116647809629726
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,50,ERD,0.186017031565341,0.175092588700572,0.0587281861926257
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,50,LRD,0.20739948411914,0.232730075198671,-0.122134301283891
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,51,ERD,0.183440618385765,0.182084391307986,0.0073932757625518
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,51,LRD,0.189233105948121,0.229015135031181,-0.210227638994448
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,52,ERD,0.191942781878364,0.182381914823195,0.049811026815415
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,52,LRD,0.212319544873792,0.235352385905135,-0.108481963094988
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,53,ERD,0.188335803426958,0.166613168517112,0.11533991155469
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,53,LRD,0.211562612449999,0.2215852546962,-0.0473743547129301
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,54,ERD,0.192458064514279,0.187142291066541,0.0276204245384747
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,54,LRD,0.214968808357065,0.236882067150572,-0.10193692266791
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,55,ERD,0.190654575288576,0.185208388217682,0.0285657297374098
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,55,LRD,0.23464905137567,0.243000792132321,-0.0355924761156629
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,56,ERD,0.186789955519213,0.174646303427758,0.0650123399713861
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,56,LRD,0.241082976977906,0.237537644827188,0.0147058585187567
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,57,ERD,0.195034477693854,0.175390112215781,0.100722527167269
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,57,LRD,0.224051997442575,0.246278680515401,-0.0992032355280516
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,58,ERD,0.189108727380831,0.174200018154944,0.0788367064406456
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,58,LRD,0.211941078661895,0.254801190311409,-0.202226542962383
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,59,ERD,0.194519195057939,0.173158685851712,0.109811832194064
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,59,LRD,0.221402733959301,0.225518720755895,-0.0185904967070128
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,60,ERD,0.179060715980487,0.172712400578899,0.0354534235319385
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,60,LRD,0.217618071840339,0.256330871556846,-0.177893312761772
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,61,ERD,0.189624010016746,0.182233153065591,0.0389763772557205
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,61,LRD,0.209291815178622,0.2421266885635,-0.156885606619902
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,62,ERD,0.189366368698789,0.166166883244298,0.122511117543751
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,62,LRD,0.214211875933273,0.233385652875287,-0.0895084684659916
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,63,ERD,0.182152411795978,0.17568763573099,0.0354910264500286
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,63,LRD,0.218753470476028,0.23513386001293,-0.0748805927570279
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,64,ERD,0.195807401647727,0.179109156155895,0.0852789289440316
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,64,LRD,0.211184146238103,0.223770513618253,-0.0595990163293751
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,65,ERD,0.204309565140326,0.185952197005705,0.0898507523228895
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,65,LRD,0.228215125773434,0.24540457694658,-0.0753212615285254
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,66,ERD,0.188851086062873,0.179852964943918,0.0476466474540682
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,66,LRD,0.218753470476028,0.25523824209582,-0.166784881357071
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,67,ERD,0.181121846524147,0.171671068275667,0.0521791182557352
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,67,LRD,0.235784450011359,0.243000792132321,-0.0306056744650259
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,68,ERD,0.185501748929426,0.175538873973385,0.0537077144206895
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,68,LRD,0.240326044554113,0.245841628730991,-0.022950422152998
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,69,ERD,0.197095608237515,0.177621538579849,0.0988051932349381
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,69,LRD,0.224808929866368,0.251086250143918,-0.11688735093028
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,70,ERD,0.199156738781175,0.185208388217682,0.0700370504601338
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,70,LRD,0.224430463654471,0.255893819772436,-0.140192002483248
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,71,ERD,0.186274672883298,0.182828200096009,0.0185021008704078
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,71,LRD,0.206264085483452,0.251304776036124,-0.218364192908831
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,72,ERD,0.189366368698789,0.175390112215781,0.0738053783205752
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,72,LRD,0.236162916223255,0.255893819772436,-0.0835478485137276
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,73,ERD,0.195549760329769,0.179704203186313,0.0810308185330151
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,73,LRD,0.22253813259499,0.228359557354565,-0.0261592235527978
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,74,ERD,0.200444945370963,0.192497714340306,0.0396479492957475
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,74,LRD,0.219131936687924,0.243000792132321,-0.108924585823335
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,75,ERD,0.192200423196321,0.182084391307986,0.0526327243202908
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,75,LRD,0.233892118951877,0.246715732299812,-0.0548270433625553
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,76,ERD,0.188593444744916,0.186398482278519,0.01163859363917
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,76,LRD,0.205128686847763,0.233385652875287,-0.13775238588884
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,77,ERD,0.188078162109001,0.181786867792777,0.0334504242580676
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,77,LRD,0.219131936687924,0.234478282336314,-0.0700324465723369
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,78,ERD,0.189881651334704,0.170183450699621,0.1037393581561
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,78,LRD,0.217996538052235,0.245841628730991,-0.12773180219992
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,79,ERD,0.197095608237515,0.189224955673005,0.0399331706824466
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,79,LRD,0.219131936687924,0.255893819772436,-0.167761411869717
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,80,ERD,0.184213542339638,0.183869532399241,0.00186745195835011
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,80,LRD,0.22253813259499,0.229015135031181,-0.0291051351993607
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,81,ERD,0.202248434596665,0.173604971124526,0.141625143004254
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,81,LRD,0.208156416542933,0.23513386001293,-0.129601786570113
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,82,ERD,0.192200423196321,0.189522479188214,0.0139330807059234
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,82,LRD,0.239190645918425,0.243219318024527,-0.0168429333456287
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,83,ERD,0.195292119011812,0.172266115306085,0.117905442484006
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,83,LRD,0.219888869111716,0.237974696611599,-0.082249854542177
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,84,ERD,0.194519195057939,0.170629735972435,0.122812862136247
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,84,LRD,0.228972058197226,0.241471110886884,-0.0545876767150852
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,85,ERD,0.175711378847039,0.185059626460078,-0.0532022893131825
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,85,LRD,0.226701260925849,0.241908162671295,-0.0670790346879453
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,86,ERD,0.189624010016746,0.176728968034222,0.0680032132079966
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,86,LRD,0.202479423364489,0.243437843916732,-0.202284359919932
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,87,ERD,0.189624010016746,0.183125723611218,0.034269322776973
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,87,LRD,0.234270585163774,0.244530473377759,-0.0437950338785064
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,88,ERD,0.189366368698789,0.175985159246199,0.0706630725642415
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,88,LRD,0.227836659561538,0.245186051054375,-0.0761483754468019
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,89,ERD,0.194003912422024,0.172712400578899,0.109747847748602
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,89,LRD,0.221402733959301,0.240815533210268,-0.0876809373751239
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,90,ERD,0.203021358550538,0.177472776822245,0.125841842014536
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,90,LRD,0.224808929866368,0.260919915293158,-0.160629675379246
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,91,ERD,0.18086420520619,0.177621538579849,0.0179287362175605
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,91,LRD,0.233892118951877,0.253271509065972,-0.0828561056308252
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,92,ERD,0.200444945370963,0.187291052824146,0.0656234684415348
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,92,LRD,0.215347274568962,0.239067326072626,-0.110147906683017
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,93,ERD,0.186532314201256,0.187291052824146,-0.00406759882940031
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,93,LRD,0.212698011085688,0.226829876109127,-0.0664409833985063
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,94,ERD,0.199929662735048,0.1792579179135,0.103395086745796
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,94,LRD,0.205128686847763,0.239504377857036,-0.167581100125626
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,95,ERD,0.185244107611468,0.174646303427758,0.0572099394704517
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,95,LRD,0.220645801535509,0.248245413545249,-0.125085597902476
Initiation Zones,.,0,100,0,.,CPD,early,Damage_seq,+,96,ERD,0.19967202141709,0.191605143794678,0.0404006408367092
