dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,xr_ds,windows
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.60747825559832,-36
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.29072290187524,-36
TES,.,0,100,0,TS,CPD,early,12,.,_,1.62095088328638,-36
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.32951989106439,-35
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.60940132412151,-35
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.29609983984774,-35
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57183664236025,-35
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.30984224260171,-34
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.6109877404355,-34
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.30833903060123,-34
TES,.,0,100,0,TS,CPD,early,12,.,_,1.62504795504011,-34
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.35283360283873,-33
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.6539178328,-33
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.30770235445698,-33
TES,.,0,100,0,TS,CPD,early,12,.,_,1.631177621423,-33
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.37079238460461,-32
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.59572632781157,-32
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.30134318199139,-32
TES,.,0,100,0,TS,CPD,early,12,.,_,1.58859607101043,-32
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.22456172971417,-94
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.4412429095276,-94
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.1981958275921,-94
TES,.,0,100,0,TS,CPD,early,12,.,_,1.47447592593377,-94
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.32674826381796,-31
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61048751054999,-31
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.28916857180116,-31
TES,.,0,100,0,TS,CPD,early,12,.,_,1.69655494387941,-31
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.32775487399858,-30
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.64149592842607,-30
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31099906275772,-30
TES,.,0,100,0,TS,CPD,early,12,.,_,1.5897695590131,-30
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.31292262862692,-29
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.64236486064836,-29
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.3101643939338,-29
TES,.,0,100,0,TS,CPD,early,12,.,_,1.62148686940785,-29
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.35902663395257,-28
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61694891305984,-28
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31010368110317,-28
TES,.,0,100,0,TS,CPD,early,12,.,_,1.64601111517538,-28
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.34662386547941,-27
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61334152731387,-27
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.30261575350527,-27
TES,.,0,100,0,TS,CPD,early,12,.,_,1.65211681387896,-27
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.28807355281666,-26
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.65145769533174,-26
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.29283926445886,-26
TES,.,0,100,0,TS,CPD,early,12,.,_,1.61643619545744,-26
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.35711186603225,-25
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.65161034541518,-25
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.32328760085568,-25
TES,.,0,100,0,TS,CPD,early,12,.,_,1.60436847607307,-25
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.33824168802214,-24
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.64662921314089,-24
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.34537496854535,-24
TES,.,0,100,0,TS,CPD,early,12,.,_,1.66010553534784,-24
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.36297210858375,-23
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.67331918047438,-23
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31515606663758,-23
TES,.,0,100,0,TS,CPD,early,12,.,_,1.66766830230561,-23
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.35296097812792,-22
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.68335474866969,-22
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.28769284722978,-22
TES,.,0,100,0,TS,CPD,early,12,.,_,1.63326696292633,-22
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.1774848864786,-93
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43815047004928,-93
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.16556287931813,-93
TES,.,0,100,0,TS,CPD,early,12,.,_,1.46050079162624,-93
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.33844919977086,-21
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.63864380700839,-21
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.29815759345652,-21
TES,.,0,100,0,TS,CPD,early,12,.,_,1.57610356783219,-21
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.34259487432665,-20
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.61358651046661,-20
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.3354309026033,-20
TES,.,0,100,0,TS,CPD,early,12,.,_,1.6165517434554,-20
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.36193053720578,-19
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.71270016943735,-19
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.30530099069429,-19
TES,.,0,100,0,TS,CPD,early,12,.,_,1.62793746206079,-19
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.34253573813844,-18
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.62375603526465,-18
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.34933357357887,-18
TES,.,0,100,0,TS,CPD,early,12,.,_,1.7137621405123,-18
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.44549465951885,-17
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.64486924224951,-17
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.32150275711801,-17
TES,.,0,100,0,TS,CPD,early,12,.,_,1.63092275136151,-17
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.35520631445592,-16
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.70255344861144,-16
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31824855982906,-16
TES,.,0,100,0,TS,CPD,early,12,.,_,1.6335861398357,-16
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.39635517834579,-15
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.67077709455965,-15
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.35962983306171,-15
TES,.,0,100,0,TS,CPD,early,12,.,_,1.73119914032978,-15
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.3784276357522,-14
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.71552423752222,-14
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.3618556240463,-14
TES,.,0,100,0,TS,CPD,early,12,.,_,1.67928628834936,-14
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.39609028156562,-13
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.67214709148829,-13
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31768145232237,-13
TES,.,0,100,0,TS,CPD,early,12,.,_,1.68185569873989,-13
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.42157304364853,-12
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.63967854438505,-12
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.37268711432591,-12
TES,.,0,100,0,TS,CPD,early,12,.,_,1.66561830093425,-12
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.2222109422862,-92
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.43581554882695,-92
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.21938663319072,-92
TES,.,0,100,0,TS,CPD,early,12,.,_,1.48801914713664,-92
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.44594938193042,-11
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.69431205290355,-11
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.39206571250082,-11
TES,.,0,100,0,TS,CPD,early,12,.,_,1.67907065654047,-11
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.37394170152366,-10
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.70529666819856,-10
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.37250094417072,-10
TES,.,0,100,0,TS,CPD,early,12,.,_,1.66795765672786,-10
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.45858539067853,-9
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.72677184131891,-9
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.370800228212,-9
TES,.,0,100,0,TS,CPD,early,12,.,_,1.70791260156284,-9
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.45374836887031,-8
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.7647929775967,-8
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.40682112287283,-8
TES,.,0,100,0,TS,CPD,early,12,.,_,1.70380417642512,-8
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.3920298152085,-7
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.72218934148504,-7
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.38705718072783,-7
TES,.,0,100,0,TS,CPD,early,12,.,_,1.69197939827552,-7
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.4301755658783,-6
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.74844140430585,-6
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.3948554521905,-6
TES,.,0,100,0,TS,CPD,early,12,.,_,1.69861486018664,-6
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.472786443945,-5
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.76904743124891,-5
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.40564853633369,-5
TES,.,0,100,0,TS,CPD,early,12,.,_,1.76586298989711,-5
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.42696949378535,-4
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.75732259785285,-4
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.3980770295344,-4
TES,.,0,100,0,TS,CPD,early,12,.,_,1.64665583009503,-4
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.38319390444974,-3
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.77007596889211,-3
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.33548539495837,-3
TES,.,0,100,0,TS,CPD,early,12,.,_,1.64245002978754,-3
TES,.,0,100,0,NTS,64_PP,early,12,.,_,1.40081173113159,-2
TES,.,0,100,0,NTS,CPD,early,12,.,_,1.79821142115502,-2
TES,.,0,100,0,TS,64_PP,early,12,.,_,1.31842007993349,-2
TES,.,0,100,0,TS,CPD,early,12,.,_,1.56873583246555,-2
